Rater_ID,Question,Face_ID,Response,Face_Woman,Face_SD
37,blek_hud,229,3,0,0
37,blek_hud,213,3,1,1
37,blek_hud,204,4,1,0
37,blek_hud,218,4,1,1
37,blek_hud,192,2,0,1
37,blek_hud,433,2,1,1
37,blek_hud,245,3,0,1
37,blek_hud,176,2,1,1
37,blek_hud,249,3,1,0
37,blek_hud,288,2,1,0
37,blek_hud,263,2,0,1
37,blek_hud,128,2,1,0
37,blek_hud,238,3,1,0
37,blek_hud,145,3,1,1
37,blek_hud,152,5,1,1
37,blek_hud,247,5,0,1
37,blek_hud,115,5,0,1
37,blek_hud,275,4,0,1
37,blek_hud,198,4,1,0
37,blek_hud,281,3,0,1
37,blek_hud,207,3,1,0
37,blek_hud,189,5,0,1
37,blek_hud,210,2,1,0
37,blek_hud,108,3,1,1
37,blek_hud,268,3,0,0
37,blek_hud,233,4,1,1
37,blek_hud,191,2,0,0
37,blek_hud,228,2,1,1
37,blek_hud,182,2,1,1
37,blek_hud,292,3,1,1
37,blek_hud,186,2,1,0
37,blek_hud,109,5,1,0
37,blek_hud,133,4,1,0
37,blek_hud,143,3,0,1
37,blek_hud,232,5,1,1
37,blek_hud,164,3,1,0
37,blek_hud,110,3,1,1
37,blek_hud,187,2,0,0
37,blek_hud,139,5,1,0
37,blek_hud,418,5,1,1
37,blek_hud,195,3,1,0
37,blek_hud,166,5,0,1
37,blek_hud,180,4,1,0
37,blek_hud,151,2,1,0
37,blek_hud,246,3,0,0
37,blek_hud,235,3,1,1
37,blek_hud,276,2,0,0
37,blek_hud,223,5,0,0
37,blek_hud,188,4,0,0
37,blek_hud,184,5,0,0
37,blek_hud,244,5,1,1
37,blek_hud,242,5,0,0
37,blek_hud,256,3,0,1
37,blek_hud,417,3,1,1
37,blek_hud,222,4,1,1
37,blek_hud,240,3,0,1
37,blek_hud,149,2,1,0
37,blek_hud,120,2,1,1
37,blek_hud,124,2,0,1
37,blek_hud,272,3,0,1
37,blek_hud,193,2,1,1
37,blek_hud,116,2,0,1
37,blek_hud,212,4,1,1
37,blek_hud,103,5,1,0
37,blek_hud,203,3,1,1
37,blek_hud,291,2,1,1
37,blek_hud,111,5,1,1
37,blek_hud,106,3,1,1
37,blek_hud,302,2,0,1
37,blek_hud,154,5,1,0
37,blek_hud,168,5,0,0
37,blek_hud,185,4,1,0
37,blek_hud,178,6,1,1
37,blek_hud,274,5,1,0
37,blek_hud,301,3,0,1
37,blek_hud,131,5,1,1
37,blek_hud,121,3,1,0
37,blek_hud,159,4,0,0
37,blek_hud,205,4,0,1
37,blek_hud,119,5,1,0
37,blek_hud,177,3,1,1
37,blek_hud,165,3,0,0
37,blek_hud,286,2,0,1
37,blek_hud,252,2,0,1
37,blek_hud,243,5,1,1
37,blek_hud,101,5,1,0
37,blek_hud,167,3,0,1
37,blek_hud,270,5,0,1
37,blek_hud,136,3,1,1
37,blek_hud,287,3,1,0
37,blek_hud,258,4,0,0
37,blek_hud,431,3,1,0
37,blek_hud,248,4,0,1
37,blek_hud,174,5,1,1
37,blek_hud,153,3,1,1
37,blek_hud,257,3,0,1
37,blek_hud,293,5,0,0
37,blek_hud,254,5,1,0
37,blek_hud,573,4,1,0
37,blek_hud,127,5,1,1
37,blek_hud,289,3,0,0
37,blek_hud,146,4,1,1
37,blek_hud,102,4,1,0
37,blek_hud,135,2,1,1
37,blek_hud,285,2,0,0
37,blek_hud,278,5,0,0
37,blek_hud,264,2,0,1
37,blek_hud,206,3,0,1
37,blek_hud,298,3,0,1
37,blek_hud,105,4,1,1
37,blek_hud,280,4,1,0
37,blek_hud,266,3,0,1
37,blek_hud,253,3,1,0
37,blek_hud,134,5,1,0
37,blek_hud,144,2,0,1
37,blek_hud,220,3,0,0
37,blek_hud,138,5,0,0
37,blek_hud,137,4,0,0
37,blek_hud,451,3,0,0
36,trotthet,431,4,1,0
36,trotthet,166,2,0,1
36,trotthet,109,3,1,0
36,trotthet,174,3,1,1
36,trotthet,185,4,1,0
36,trotthet,266,5,0,1
36,trotthet,240,3,0,1
36,trotthet,212,3,1,1
36,trotthet,112,2,1,0
36,trotthet,181,3,1,0
36,trotthet,236,6,1,1
36,trotthet,138,3,0,0
36,trotthet,205,6,0,1
36,trotthet,102,4,1,0
36,trotthet,120,3,1,1
36,trotthet,162,3,0,0
36,trotthet,282,3,0,0
36,trotthet,245,3,0,1
36,trotthet,122,3,1,1
36,trotthet,149,4,1,0
36,trotthet,257,5,0,1
36,trotthet,203,4,1,1
36,trotthet,108,3,1,1
36,trotthet,176,3,1,1
36,trotthet,219,3,0,0
36,trotthet,111,4,1,1
36,trotthet,192,5,0,1
36,trotthet,260,4,0,0
36,trotthet,252,3,0,1
36,trotthet,125,5,1,1
36,trotthet,131,4,1,1
36,trotthet,213,3,1,1
36,trotthet,151,3,1,0
36,trotthet,197,4,1,0
36,trotthet,239,5,0,1
36,trotthet,187,4,0,0
36,trotthet,255,4,0,0
36,trotthet,270,3,0,1
36,trotthet,280,2,1,0
36,trotthet,182,3,1,1
36,trotthet,135,4,1,1
36,trotthet,216,4,1,0
36,trotthet,451,3,0,0
36,trotthet,417,5,1,1
36,trotthet,171,2,0,1
36,trotthet,172,6,0,1
36,trotthet,130,6,1,1
36,trotthet,164,5,1,0
36,trotthet,124,6,0,1
36,trotthet,165,6,0,0
36,trotthet,128,5,1,0
36,trotthet,173,5,1,0
36,trotthet,289,6,0,0
36,trotthet,224,2,0,0
36,trotthet,281,2,0,1
36,trotthet,247,5,0,1
36,trotthet,229,5,0,0
36,trotthet,156,5,1,0
36,trotthet,276,5,0,0
36,trotthet,190,4,0,1
36,trotthet,186,6,1,0
36,trotthet,180,5,1,0
36,trotthet,288,6,1,0
36,trotthet,152,5,1,1
36,trotthet,246,2,0,0
36,trotthet,433,3,1,1
36,trotthet,292,3,1,1
36,trotthet,139,4,1,0
36,trotthet,242,4,0,0
36,trotthet,211,6,1,1
36,trotthet,121,6,1,0
36,trotthet,253,4,1,0
36,trotthet,275,5,0,1
36,trotthet,196,5,1,0
36,trotthet,263,6,0,1
36,trotthet,133,3,1,0
36,trotthet,167,5,0,1
36,trotthet,241,3,0,0
36,trotthet,198,5,1,0
36,trotthet,254,4,1,0
36,trotthet,168,3,0,0
36,trotthet,221,3,1,1
36,trotthet,159,5,0,0
36,trotthet,573,5,1,0
36,trotthet,126,5,1,1
36,trotthet,207,3,1,0
36,trotthet,106,5,1,1
36,trotthet,116,4,0,1
36,trotthet,235,4,1,1
36,trotthet,230,1,0,0
36,trotthet,249,2,1,0
36,trotthet,101,3,1,0
36,trotthet,132,6,1,0
36,trotthet,259,4,0,1
36,trotthet,154,5,1,0
36,trotthet,179,5,1,0
36,trotthet,223,5,0,0
36,trotthet,145,5,1,1
36,trotthet,271,5,0,1
36,trotthet,293,3,0,0
36,trotthet,279,5,1,1
36,trotthet,220,5,0,0
36,trotthet,107,4,1,1
36,trotthet,268,5,0,0
36,trotthet,105,4,1,1
36,trotthet,287,5,1,0
36,trotthet,137,5,0,0
36,trotthet,188,5,0,0
36,trotthet,305,4,0,0
36,trotthet,285,5,0,0
36,trotthet,232,5,1,1
36,trotthet,103,4,1,0
36,trotthet,418,4,1,1
36,trotthet,274,3,1,0
36,trotthet,129,4,1,0
36,trotthet,215,3,1,0
36,trotthet,144,5,0,1
36,trotthet,258,5,0,0
36,trotthet,217,3,1,1
36,trotthet,278,6,0,0
36,trotthet,577,4,0,0
36,trotthet,175,3,1,1
36,trotthet,244,5,1,1
36,trotthet,269,6,0,0
36,trotthet,301,4,0,1
36,trotthet,155,3,1,0
36,trotthet,228,5,1,1
36,trotthet,272,5,0,1
36,trotthet,208,5,1,0
36,trotthet,290,4,0,1
36,trotthet,201,5,1,0
36,trotthet,218,3,1,1
36,trotthet,204,3,1,0
36,trotthet,178,3,1,1
36,trotthet,194,6,1,1
36,trotthet,161,5,0,0
36,trotthet,297,4,0,1
36,trotthet,119,5,1,0
36,trotthet,291,5,1,1
36,trotthet,143,5,0,1
36,trotthet,104,6,1,0
36,trotthet,264,4,0,1
36,trotthet,214,3,1,1
36,trotthet,191,5,0,0
36,trotthet,267,6,0,0
36,trotthet,209,5,1,0
36,trotthet,298,6,0,1
36,trotthet,115,3,0,1
36,trotthet,302,6,0,1
36,trotthet,177,5,1,1
36,trotthet,136,4,1,1
36,trotthet,184,5,0,0
36,trotthet,193,6,1,1
36,trotthet,183,5,0,0
36,trotthet,117,5,0,0
36,trotthet,110,3,1,1
36,trotthet,206,4,0,1
36,trotthet,238,4,1,0
36,trotthet,134,5,1,0
36,trotthet,226,5,1,1
36,trotthet,286,3,0,1
36,trotthet,189,3,0,1
36,trotthet,127,4,1,1
36,trotthet,202,3,1,0
36,trotthet,146,3,1,1
36,trotthet,248,4,0,1
36,trotthet,147,3,1,1
36,trotthet,160,2,0,0
36,trotthet,123,4,0,1
36,trotthet,265,6,0,1
36,trotthet,222,5,1,1
36,trotthet,306,6,0,0
36,trotthet,195,5,1,0
36,trotthet,163,5,1,0
36,trotthet,243,6,1,1
36,trotthet,425,6,1,1
36,trotthet,140,3,1,0
36,trotthet,256,4,0,1
36,trotthet,210,3,1,0
36,halsa,272,4,0,1
36,halsa,275,5,0,1
36,halsa,219,5,0,0
36,halsa,136,6,1,1
36,halsa,236,6,1,1
36,halsa,154,5,1,0
36,halsa,137,4,0,0
36,halsa,130,4,1,1
36,halsa,128,5,1,0
36,halsa,147,6,1,1
36,halsa,135,5,1,1
36,halsa,285,3,0,0
36,halsa,103,3,1,0
36,halsa,101,6,1,0
36,halsa,228,5,1,1
36,halsa,105,6,1,1
36,halsa,573,7,1,0
36,halsa,298,3,0,1
36,halsa,161,2,0,0
36,halsa,111,2,1,1
36,halsa,252,5,0,1
36,halsa,287,2,1,0
36,halsa,248,2,0,1
36,halsa,106,5,1,1
36,halsa,193,6,1,1
36,halsa,222,7,1,1
36,halsa,104,6,1,0
36,halsa,212,4,1,1
36,halsa,179,3,1,0
36,halsa,242,3,0,0
36,halsa,144,2,0,1
36,halsa,112,6,1,0
36,halsa,279,6,1,1
36,halsa,224,5,0,0
36,halsa,214,3,1,1
36,halsa,418,4,1,1
36,halsa,206,2,0,1
36,halsa,202,2,1,0
36,halsa,177,6,1,1
36,halsa,108,7,1,1
36,halsa,271,5,0,1
36,halsa,267,3,0,0
36,halsa,189,5,0,1
36,halsa,431,6,1,0
36,halsa,278,7,0,0
36,halsa,305,5,0,0
36,halsa,213,5,1,1
36,halsa,132,7,1,0
36,halsa,240,6,0,1
36,halsa,126,5,1,1
36,halsa,172,3,0,1
36,halsa,246,2,0,0
36,halsa,134,3,1,0
36,halsa,159,2,0,0
36,halsa,187,1,0,0
36,halsa,110,5,1,1
36,halsa,433,5,1,1
36,halsa,183,3,0,0
36,halsa,216,4,1,0
36,halsa,160,4,0,0
36,halsa,121,6,1,0
36,halsa,151,5,1,0
36,halsa,175,6,1,1
36,halsa,156,7,1,0
36,halsa,264,6,0,1
36,halsa,230,3,0,0
36,halsa,211,5,1,1
36,halsa,253,4,1,0
36,halsa,290,3,0,1
36,halsa,143,5,0,1
36,halsa,168,5,0,0
36,halsa,173,6,1,0
36,halsa,146,6,1,1
36,halsa,244,7,1,1
36,halsa,238,5,1,0
36,halsa,176,6,1,1
36,halsa,129,5,1,0
36,halsa,263,7,0,1
36,halsa,241,3,0,0
36,halsa,229,3,0,0
36,halsa,198,4,1,0
36,halsa,201,5,1,0
36,halsa,281,2,0,1
36,halsa,133,4,1,0
36,halsa,259,3,0,1
36,halsa,192,5,0,1
36,halsa,139,6,1,0
36,halsa,115,3,0,1
36,halsa,163,6,1,0
36,halsa,306,5,0,0
36,halsa,155,5,1,0
36,halsa,185,5,1,0
36,halsa,243,4,1,1
36,halsa,164,6,1,0
36,halsa,220,4,0,0
36,halsa,209,5,1,0
36,halsa,123,6,0,1
36,halsa,249,5,1,0
36,halsa,122,4,1,1
36,halsa,286,4,0,1
36,halsa,297,6,0,1
36,halsa,116,5,0,1
36,halsa,190,5,0,1
36,halsa,268,4,0,0
36,halsa,282,5,0,0
36,halsa,165,5,0,0
36,halsa,178,3,1,1
36,halsa,204,6,1,0
36,halsa,180,6,1,0
36,halsa,109,5,1,0
36,halsa,138,3,0,0
36,halsa,254,3,1,0
36,halsa,280,3,1,0
36,halsa,174,4,1,1
36,halsa,171,3,0,1
36,halsa,239,5,0,1
36,halsa,289,4,0,0
36,halsa,270,4,0,1
36,halsa,207,5,1,0
36,halsa,276,6,0,0
36,halsa,235,4,1,1
36,halsa,208,5,1,0
36,halsa,417,6,1,1
36,halsa,217,5,1,1
36,halsa,215,4,1,0
36,halsa,149,4,1,0
36,halsa,247,5,0,1
36,halsa,223,4,0,0
36,halsa,184,4,0,0
36,halsa,181,3,1,0
36,halsa,191,5,0,0
36,halsa,153,4,1,1
36,halsa,233,5,1,1
36,halsa,301,3,0,1
36,halsa,131,4,1,1
36,halsa,162,3,0,0
36,halsa,255,6,0,0
36,halsa,257,4,0,1
36,halsa,186,5,1,0
36,halsa,119,5,1,0
36,halsa,102,4,1,0
36,halsa,124,6,0,1
36,halsa,293,3,0,0
36,halsa,256,4,0,1
36,halsa,302,5,0,1
36,halsa,125,5,1,1
36,halsa,205,6,0,1
36,halsa,195,4,1,0
36,halsa,210,3,1,0
36,halsa,577,5,0,0
36,halsa,120,6,1,1
36,halsa,425,5,1,1
36,halsa,274,4,1,0
36,halsa,203,3,1,1
36,halsa,232,5,1,1
36,halsa,221,5,1,1
36,halsa,451,2,0,0
36,halsa,127,5,1,1
36,halsa,152,4,1,1
36,halsa,194,5,1,1
36,halsa,140,5,1,0
36,halsa,182,4,1,1
36,halsa,269,6,0,0
36,halsa,167,5,0,1
36,halsa,166,3,0,1
36,halsa,196,4,1,0
36,halsa,117,6,0,0
36,halsa,188,4,0,0
36,halsa,292,5,1,1
36,halsa,107,7,1,1
36,halsa,266,6,0,1
36,halsa,291,4,1,1
36,halsa,245,2,0,1
36,halsa,288,5,1,0
36,halsa,145,6,1,1
36,halsa,197,5,1,0
36,halsa,226,4,1,1
36,halsa,260,4,0,0
36,halsa,218,4,1,1
36,halsa,265,6,0,1
36,blek_hud,145,2,1,1
36,blek_hud,151,3,1,0
36,blek_hud,224,3,0,0
36,blek_hud,187,2,0,0
36,blek_hud,133,2,1,0
36,blek_hud,302,1,0,1
36,blek_hud,239,3,0,1
36,blek_hud,306,3,0,0
36,blek_hud,178,6,1,1
36,blek_hud,240,5,0,1
36,blek_hud,203,1,1,1
36,blek_hud,431,3,1,0
36,blek_hud,154,3,1,0
36,blek_hud,139,2,1,0
36,blek_hud,236,5,1,1
36,blek_hud,194,3,1,1
36,blek_hud,276,4,0,0
36,blek_hud,121,1,1,0
36,blek_hud,193,3,1,1
36,blek_hud,156,3,1,0
36,blek_hud,285,2,0,0
36,blek_hud,146,7,1,1
36,blek_hud,233,2,1,1
36,blek_hud,112,4,1,0
36,blek_hud,274,4,1,0
36,blek_hud,196,5,1,0
36,blek_hud,132,4,1,0
36,blek_hud,110,3,1,1
36,blek_hud,305,4,0,0
36,blek_hud,159,3,0,0
36,blek_hud,175,2,1,1
36,blek_hud,215,7,1,0
36,blek_hud,104,2,1,0
36,blek_hud,137,3,0,0
36,blek_hud,162,6,0,0
36,blek_hud,301,2,0,1
36,blek_hud,280,5,1,0
36,blek_hud,297,4,0,1
36,blek_hud,253,2,1,0
36,blek_hud,252,1,0,1
36,blek_hud,123,3,0,1
36,blek_hud,131,4,1,1
36,blek_hud,218,5,1,1
36,blek_hud,573,3,1,0
36,blek_hud,182,3,1,1
36,blek_hud,256,6,0,1
36,blek_hud,290,4,0,1
36,blek_hud,126,5,1,1
36,blek_hud,147,3,1,1
36,blek_hud,160,1,0,0
36,blek_hud,127,7,1,1
36,blek_hud,298,5,0,1
36,blek_hud,129,4,1,0
36,blek_hud,212,5,1,1
36,blek_hud,247,6,0,1
36,blek_hud,238,3,1,0
36,blek_hud,293,3,0,0
36,blek_hud,174,3,1,1
36,blek_hud,275,3,0,1
36,blek_hud,192,3,0,1
36,blek_hud,211,4,1,1
36,blek_hud,245,3,0,1
36,blek_hud,115,2,0,1
36,blek_hud,278,4,0,0
36,blek_hud,266,1,0,1
36,blek_hud,119,4,1,0
36,blek_hud,184,3,0,0
36,blek_hud,191,1,0,0
36,blek_hud,161,1,0,0
36,blek_hud,217,4,1,1
36,blek_hud,181,3,1,0
36,blek_hud,111,1,1,1
36,blek_hud,171,1,0,1
36,blek_hud,120,5,1,1
36,blek_hud,183,6,0,0
36,blek_hud,125,5,1,1
36,blek_hud,124,4,0,1
36,blek_hud,577,5,0,0
36,blek_hud,103,6,1,0
36,blek_hud,117,6,0,0
36,blek_hud,177,2,1,1
36,blek_hud,226,5,1,1
36,blek_hud,249,5,1,0
36,blek_hud,216,6,1,0
36,blek_hud,130,5,1,1
36,blek_hud,116,1,0,1
36,blek_hud,188,2,0,0
36,blek_hud,235,4,1,1
36,blek_hud,241,2,0,0
36,blek_hud,106,4,1,1
36,blek_hud,164,5,1,0
36,blek_hud,272,4,0,1
36,blek_hud,186,1,1,0
36,blek_hud,167,3,0,1
36,blek_hud,265,4,0,1
36,blek_hud,172,1,0,1
36,blek_hud,243,4,1,1
36,blek_hud,418,6,1,1
36,blek_hud,270,5,0,1
36,blek_hud,255,3,0,0
36,blek_hud,222,5,1,1
36,blek_hud,259,4,0,1
36,blek_hud,223,5,0,0
36,blek_hud,207,3,1,0
36,blek_hud,155,4,1,0
36,blek_hud,101,3,1,0
36,blek_hud,220,4,0,0
36,blek_hud,180,3,1,0
36,blek_hud,165,5,0,0
36,blek_hud,451,1,0,0
36,blek_hud,202,4,1,0
36,blek_hud,244,5,1,1
36,blek_hud,254,2,1,0
36,blek_hud,260,4,0,0
36,blek_hud,267,4,0,0
36,blek_hud,264,3,0,1
36,blek_hud,288,3,1,0
36,blek_hud,282,1,0,0
36,blek_hud,281,4,0,1
36,blek_hud,190,3,0,1
36,blek_hud,263,4,0,1
36,blek_hud,163,4,1,0
36,blek_hud,107,7,1,1
36,blek_hud,204,4,1,0
36,blek_hud,286,1,0,1
36,blek_hud,185,2,1,0
36,blek_hud,152,4,1,1
36,blek_hud,433,3,1,1
36,blek_hud,134,5,1,0
36,blek_hud,291,1,1,1
36,blek_hud,248,4,0,1
36,blek_hud,219,5,0,0
36,blek_hud,140,5,1,0
36,blek_hud,292,6,1,1
36,blek_hud,230,4,0,0
36,blek_hud,144,3,0,1
36,blek_hud,109,3,1,0
36,blek_hud,228,2,1,1
36,blek_hud,258,3,0,0
36,blek_hud,128,1,1,0
36,blek_hud,417,3,1,1
36,blek_hud,210,1,1,0
36,blek_hud,197,3,1,0
36,blek_hud,201,3,1,0
36,blek_hud,149,4,1,0
36,blek_hud,229,5,0,0
36,blek_hud,257,4,0,1
36,blek_hud,271,3,0,1
36,blek_hud,268,4,0,0
36,blek_hud,205,4,0,1
36,blek_hud,221,5,1,1
36,blek_hud,135,1,1,1
36,blek_hud,209,4,1,0
36,blek_hud,105,7,1,1
36,blek_hud,179,4,1,0
36,blek_hud,289,4,0,0
36,blek_hud,122,5,1,1
36,blek_hud,208,5,1,0
36,blek_hud,206,5,0,1
36,blek_hud,214,6,1,1
36,blek_hud,425,6,1,1
36,blek_hud,242,5,0,0
36,blek_hud,176,2,1,1
36,blek_hud,143,2,0,1
36,blek_hud,269,3,0,0
36,blek_hud,213,6,1,1
36,blek_hud,198,1,1,0
36,blek_hud,173,2,1,0
36,blek_hud,246,5,0,0
36,blek_hud,287,5,1,0
36,blek_hud,136,3,1,1
36,blek_hud,168,3,0,0
36,blek_hud,138,5,0,0
36,blek_hud,102,5,1,0
36,blek_hud,195,4,1,0
36,blek_hud,189,6,0,1
36,blek_hud,232,7,1,1
36,blek_hud,108,4,1,1
36,blek_hud,279,4,1,1
36,blek_hud,166,5,0,1
36,blek_hud,153,3,1,1
34,trotthet,245,4,0,1
34,trotthet,126,3,1,1
34,trotthet,137,3,0,0
34,trotthet,216,3,1,0
34,trotthet,229,4,0,0
34,trotthet,184,4,0,0
34,trotthet,133,4,1,0
34,trotthet,207,6,1,0
34,trotthet,425,6,1,1
34,trotthet,204,7,1,0
34,trotthet,116,6,0,1
34,trotthet,104,6,1,0
34,trotthet,115,3,0,1
34,trotthet,149,6,1,0
34,trotthet,417,6,1,1
34,trotthet,302,7,0,1
34,trotthet,152,7,1,1
34,trotthet,268,7,0,0
34,trotthet,107,7,1,1
34,trotthet,238,7,1,0
34,trotthet,286,6,0,1
34,trotthet,187,3,0,0
34,trotthet,271,4,0,1
34,trotthet,209,6,1,0
34,trotthet,108,4,1,1
34,trotthet,180,3,1,0
34,trotthet,111,3,1,1
34,trotthet,573,6,1,0
34,trotthet,189,2,0,1
34,trotthet,183,3,0,0
34,trotthet,291,6,1,1
34,trotthet,168,2,0,0
34,trotthet,256,3,0,1
34,trotthet,239,2,0,1
34,trotthet,147,3,1,1
34,trotthet,293,2,0,0
34,trotthet,451,2,0,0
34,trotthet,223,6,0,0
34,trotthet,182,4,1,1
34,trotthet,275,2,0,1
34,trotthet,276,6,0,0
34,trotthet,172,6,0,1
34,trotthet,175,2,1,1
34,trotthet,248,2,0,1
34,trotthet,143,6,0,1
34,trotthet,282,3,0,0
34,trotthet,232,6,1,1
34,trotthet,418,6,1,1
34,trotthet,221,6,1,1
34,trotthet,138,4,0,0
34,trotthet,224,2,0,0
34,trotthet,218,5,1,1
34,trotthet,212,6,1,1
34,trotthet,431,6,1,0
34,trotthet,117,7,0,0
34,trotthet,156,6,1,0
34,trotthet,153,2,1,1
34,trotthet,260,6,0,0
34,trotthet,123,4,0,1
34,trotthet,190,6,0,1
34,trotthet,195,2,1,0
34,trotthet,297,6,0,1
34,trotthet,146,6,1,1
34,trotthet,249,6,1,0
34,trotthet,176,5,1,1
34,trotthet,139,6,1,0
34,trotthet,196,5,1,0
34,trotthet,289,3,0,0
34,trotthet,131,2,1,1
34,trotthet,164,6,1,0
34,trotthet,134,2,1,0
34,trotthet,222,6,1,1
34,trotthet,269,3,0,0
34,trotthet,205,2,0,1
34,trotthet,258,6,0,0
34,trotthet,306,6,0,0
34,trotthet,228,6,1,1
34,trotthet,135,6,1,1
34,trotthet,274,5,1,0
34,trotthet,219,2,0,0
34,trotthet,263,3,0,1
34,trotthet,301,5,0,1
34,trotthet,185,6,1,0
34,trotthet,214,6,1,1
34,trotthet,120,6,1,1
34,trotthet,247,6,0,1
34,trotthet,213,2,1,1
34,trotthet,166,7,0,1
34,trotthet,254,6,1,0
34,trotthet,257,2,0,1
34,trotthet,144,2,0,1
34,trotthet,124,2,0,1
34,trotthet,101,7,1,0
34,trotthet,191,6,0,0
34,trotthet,154,6,1,0
34,trotthet,202,3,1,0
34,trotthet,179,6,1,0
34,trotthet,188,6,0,0
34,trotthet,215,3,1,0
34,trotthet,210,6,1,0
34,trotthet,255,3,0,0
34,trotthet,243,5,1,1
34,trotthet,246,2,0,0
34,trotthet,162,2,0,0
34,trotthet,240,6,0,1
34,trotthet,241,5,0,0
34,trotthet,145,6,1,1
34,trotthet,290,3,0,1
34,trotthet,206,3,0,1
34,trotthet,122,3,1,1
34,trotthet,267,6,0,0
34,trotthet,132,6,1,0
34,trotthet,242,2,0,0
34,trotthet,266,6,0,1
34,trotthet,285,7,0,0
34,trotthet,121,6,1,0
34,trotthet,163,7,1,0
34,trotthet,197,5,1,0
34,trotthet,244,6,1,1
34,trotthet,178,6,1,1
34,trotthet,279,6,1,1
34,trotthet,102,2,1,0
34,trotthet,127,6,1,1
34,trotthet,194,7,1,1
34,trotthet,198,6,1,0
34,trotthet,203,6,1,1
34,trotthet,272,6,0,1
34,trotthet,109,2,1,0
34,trotthet,160,2,0,0
34,trotthet,287,5,1,0
34,trotthet,173,6,1,0
34,trotthet,235,6,1,1
34,trotthet,192,6,0,1
34,trotthet,155,5,1,0
34,trotthet,106,6,1,1
34,trotthet,174,5,1,1
34,trotthet,577,3,0,0
34,trotthet,125,5,1,1
34,trotthet,112,7,1,0
34,trotthet,233,6,1,1
34,trotthet,181,5,1,0
34,trotthet,281,2,0,1
34,trotthet,165,6,0,0
34,trotthet,105,6,1,1
34,trotthet,270,2,0,1
34,trotthet,186,7,1,0
34,trotthet,177,7,1,1
34,trotthet,119,6,1,0
34,trotthet,208,3,1,0
34,trotthet,161,5,0,0
34,trotthet,220,5,0,0
34,trotthet,252,3,0,1
34,trotthet,193,3,1,1
34,trotthet,201,6,1,0
34,trotthet,159,5,0,0
34,trotthet,305,5,0,0
34,trotthet,298,5,0,1
34,trotthet,171,1,0,1
34,trotthet,167,6,0,1
34,trotthet,129,5,1,0
34,trotthet,265,2,0,1
34,trotthet,259,5,0,1
34,trotthet,136,7,1,1
34,trotthet,128,6,1,0
34,trotthet,211,5,1,1
34,trotthet,236,6,1,1
34,trotthet,217,6,1,1
34,trotthet,226,5,1,1
34,trotthet,230,1,0,0
34,trotthet,140,7,1,0
34,trotthet,110,6,1,1
34,trotthet,264,6,0,1
34,trotthet,103,6,1,0
34,trotthet,292,3,1,1
34,trotthet,278,5,0,0
34,trotthet,288,6,1,0
34,trotthet,280,4,1,0
34,trotthet,433,6,1,1
34,trotthet,130,4,1,1
34,halsa,201,6,1,0
34,halsa,117,6,0,0
34,halsa,102,6,1,0
34,halsa,107,7,1,1
34,halsa,133,6,1,0
34,halsa,207,6,1,0
34,halsa,290,3,0,1
34,halsa,271,6,0,1
34,halsa,229,5,0,0
34,halsa,274,6,1,0
34,halsa,297,5,0,1
34,halsa,223,6,0,0
34,halsa,187,6,0,0
34,halsa,165,5,0,0
34,halsa,202,5,1,0
34,halsa,178,6,1,1
34,halsa,253,6,1,0
34,halsa,425,6,1,1
34,halsa,257,6,0,1
34,halsa,260,6,0,0
34,halsa,254,6,1,0
34,halsa,174,5,1,1
34,halsa,264,4,0,1
34,halsa,218,5,1,1
34,halsa,213,5,1,1
34,halsa,280,5,1,0
34,halsa,122,4,1,1
34,halsa,577,4,0,0
34,halsa,266,5,0,1
34,halsa,197,5,1,0
34,halsa,181,5,1,0
34,halsa,171,4,0,1
34,halsa,289,5,0,0
34,halsa,111,5,1,1
34,halsa,433,5,1,1
34,halsa,239,5,0,1
34,halsa,267,6,0,0
34,halsa,172,7,0,1
34,halsa,203,6,1,1
34,halsa,236,6,1,1
34,halsa,291,5,1,1
34,halsa,146,5,1,1
34,halsa,204,7,1,0
34,halsa,189,3,0,1
34,halsa,206,4,0,1
34,halsa,246,3,0,0
34,halsa,153,3,1,1
34,halsa,175,3,1,1
34,halsa,210,5,1,0
34,halsa,451,4,0,0
34,halsa,216,5,1,0
34,halsa,186,6,1,0
34,halsa,220,5,0,0
34,halsa,242,4,0,0
34,halsa,243,5,1,1
34,halsa,268,6,0,0
34,halsa,162,6,0,0
34,halsa,135,6,1,1
34,halsa,103,6,1,0
34,halsa,233,5,1,1
34,halsa,127,5,1,1
34,halsa,140,5,1,0
34,halsa,212,4,1,1
34,halsa,105,4,1,1
34,halsa,109,5,1,0
34,halsa,156,5,1,0
34,halsa,190,5,0,1
34,halsa,152,5,1,1
34,halsa,292,4,1,1
34,halsa,238,4,1,0
34,halsa,265,5,0,1
34,halsa,161,5,0,0
34,halsa,167,5,0,1
34,halsa,287,4,1,0
34,halsa,106,5,1,1
34,halsa,119,5,1,0
34,halsa,159,5,0,0
34,halsa,301,5,0,1
34,halsa,232,6,1,1
34,halsa,249,6,1,0
34,halsa,168,5,0,0
34,halsa,219,6,0,0
34,halsa,194,5,1,1
34,halsa,230,4,0,0
34,halsa,226,6,1,1
34,halsa,275,6,0,1
34,halsa,198,6,1,0
34,halsa,179,6,1,0
34,halsa,235,6,1,1
34,halsa,184,6,0,0
34,halsa,149,4,1,0
